driver_id,persona_type,driver_age,years_licensed,vehicle_age,vehicle_make,vehicle_model,prior_at_fault_accidents,prior_claims,prior_violations,data_source,account_created_date,policy_start_date,hard_brake_rate_base,rapid_accel_rate_base,harsh_corner_rate_base,speeding_rate_base,phone_usage_pct_base,night_driving_pct_base,avg_speed_multiplier,jerk_rate_multiplier,calculated_claim_probability
driver_000808,safe_driver,32,4,7,Hyundai,Outback,0,0,0,phone_plus_device,2024-09-28 11:51:14.830680,2025-05-08 11:51:14.830680,0.376002107597817,0.14156953180160636,0.07978265636636117,0.07833256267062738,0.018562513429364057,0.09296999263048653,0.9889005586531986,0.7525572074784633,0.020059917556740095
driver_000809,average_driver,54,14,11,Toyota,Corolla,1,2,1,phone_plus_device,2023-12-02 11:51:14.830680,2024-04-21 11:51:14.830680,1.5592592053554495,1.3215220040719493,0.7211942035156926,0.3924677048727122,0.09478166570310725,0.20861979366009367,0.997259192461162,0.9942804832628037,0.09745100349788212
driver_000810,safe_driver,46,29,7,Subaru,CX-5,1,3,2,phone_only,2024-12-08 11:51:14.830680,2024-11-22 11:51:14.830680,0.22328016954090638,0.2209951255680611,0.13886177328073226,0.029986854480532704,0.02084729663099257,0.06275589848442976,0.9808589947631791,0.5889796559880933,0.024077945535258324
driver_000811,safe_driver,63,42,8,Honda,CX-5,3,3,1,phone_plus_device,2023-09-27 11:51:14.830680,2024-12-10 11:51:14.830680,0.36327812906054996,0.21074483462781063,0.1310036974892072,0.012085147404142764,0.02566959104476543,0.14651909927186957,0.9251780456226566,0.5424031449310335,0.025703314003595937
driver_000812,average_driver,40,12,3,Chevrolet,Civic,1,1,3,phone_only,2024-06-09 11:51:14.830680,2024-05-20 11:51:14.830680,1.4833656771924668,0.765328619983009,0.4102752327127698,0.5824433698691016,0.14267890492285676,0.22516078781980947,1.0920532901569426,0.9289894799225875,0.09902626373795326
driver_000813,safe_driver,60,19,1,Hyundai,Elantra,1,0,1,phone_only,2023-12-17 11:51:14.830680,2024-06-06 11:51:14.830680,0.27060766012518256,0.10774880385865944,0.06617303229395569,0.031327484282773224,0.04458870562042587,0.12698402293942285,0.979236227984581,0.5780036316857735,0.019331193752033498
driver_000814,safe_driver,47,24,2,Honda,CX-5,2,2,2,phone_plus_device,2025-01-11 11:51:14.830680,2024-07-23 11:51:14.830680,0.2702355010295813,0.05313832372910766,0.1629298673081063,0.0680040338908788,0.002425567262082301,0.0530396796637172,0.941719528365006,0.6604022329077248,0.02801454191339984
driver_000815,average_driver,53,22,11,Kia,Silverado,4,6,7,phone_only,2025-02-17 11:51:14.830680,2025-07-28 11:51:14.830680,1.282005303397727,1.5379623854681979,1.0135676728059186,0.21880245263917647,0.0821868073182295,0.20730371866465716,1.0460329718580377,1.1813363260709404,0.14653986648062814
driver_000816,safe_driver,34,17,7,Subaru,Elantra,0,0,1,phone_only,2025-06-23 11:51:14.830680,2024-10-25 11:51:14.830680,0.335581213618925,0.13613220324333355,0.09484227353320727,0.0589268332633052,0.021839318595929393,0.144861909831821,0.9043861280489666,0.6095898947618921,0.020069227328923557
driver_000817,safe_driver,48,30,4,Toyota,Elantra,1,1,1,phone_plus_device,2023-10-13 11:51:14.830680,2024-05-16 11:51:14.830680,0.48752503593882834,0.00997086912964605,0.13727255094991261,0.154302084944986,0.01883719366655927,0.09592466162144392,0.9434065864496797,0.5839852642247372,0.02407477517264248
driver_000818,safe_driver,57,21,5,Hyundai,Outback,1,3,0,phone_plus_device,2025-07-06 11:51:14.830680,2025-05-20 11:51:14.830680,0.36445414207653926,0.29558039712399703,0.005619868608898236,0.031563993661359195,0.00856314049214087,0.055661401924425036,0.9207289517067108,0.7482573574182589,0.01922834241298479
driver_000819,average_driver,47,21,8,Kia,F-150,1,3,5,phone_only,2025-07-03 11:51:14.830680,2024-10-21 11:51:14.830680,1.2200723422660358,0.38780923685053303,0.6810157861130539,0.46622895609096715,0.11025281627333025,0.20099277644423114,1.0336739527967174,0.9209999780940827,0.09798290136754863
driver_000820,safe_driver,61,1,7,Mazda,CX-5,0,0,0,phone_only,2025-01-12 11:51:14.830680,2025-03-26 11:51:14.830680,0.34698918745910307,0.2513362254332288,0.1110510615133225,0.0821672626773534,0.032783163258484745,0.06338151009044002,0.9643626914526799,0.6532230670012893,0.01608184990818089
driver_000821,average_driver,53,33,12,Toyota,F-150,4,5,1,phone_only,2024-03-08 11:51:14.830680,2025-02-14 11:51:14.830680,0.539104153384106,0.94795866564669,0.35481888198054906,0.7779972874274544,0.10894797038647305,0.2393465572826324,0.971596778617377,1.0213117021521787,0.14642570114220835
driver_000822,safe_driver,43,4,2,Hyundai,Elantra,0,0,0,phone_only,2024-12-04 11:51:14.830680,2025-05-05 11:51:14.830680,0.3477787890795398,0.2030194155275378,0.14809921478444682,0.10350370940391608,0.03554541722765863,0.08676444886763066,0.8920235033296877,0.5134137436252377,0.020110735061830195
driver_000823,average_driver,51,5,2,Chevrolet,Silverado,0,1,1,phone_only,2024-07-20 11:51:14.830680,2024-10-16 11:51:14.830680,1.9995489809070224,1.5470142018435873,0.8763628716519416,0.9247078443118547,0.0698452103142413,0.18242993476076813,1.030363122735709,0.9775878343398298,0.08118322245315633
driver_000824,safe_driver,44,27,7,Mazda,Outback,1,0,3,phone_plus_device,2024-09-14 11:51:14.830680,2024-04-23 11:51:14.830680,0.46919106057079796,0.23132105282805812,0.12032754705410706,0.06848116013587874,0.025618906055361976,0.10745049775407109,0.889510688273624,0.7928980122648821,0.024098351418879126
driver_000825,safe_driver,34,12,5,Toyota,CX-5,1,2,2,phone_plus_device,2024-08-27 11:51:14.830680,2025-04-18 11:51:14.830680,0.4908659904806033,0.2079543930485743,0.13458207562951688,0.20860298793889798,0.011338432590156473,0.13545364364435167,0.8762575514243013,0.5271410704610838,0.024048210690723493
driver_000826,safe_driver,40,6,2,Toyota,Outback,0,1,0,phone_only,2024-10-31 11:51:14.830680,2024-03-17 11:51:14.830680,0.3483570012124795,0.26744215896500767,0.09422920033807423,0.14330544257824893,0.04616742951016419,0.09419534504632457,0.9414639030936038,0.6274084353379354,0.020142845691198088
driver_000827,safe_driver,58,19,1,Toyota,CX-5,1,3,0,phone_only,2024-10-13 11:51:14.830680,2025-06-16 11:51:14.830680,0.4210078525922164,0.26108460645410686,0.13871006381853843,0.08032076143129087,0.04446795994735272,0.10624526977792058,0.955785009925215,0.576543662288707,0.01933257204761911
driver_000828,safe_driver,50,26,4,Subaru,CX-5,1,2,1,phone_plus_device,2024-07-04 11:51:14.830680,2024-06-29 11:51:14.830680,0.4107854986323966,0.1122536496955634,0.08146264648725865,0.022167936763229108,0.037312744325978274,0.14525465002503957,0.9984921519631385,0.6241588818330482,0.024139414914701805
driver_000829,safe_driver,54,4,2,Subaru,Camry,0,0,0,phone_only,2024-08-19 11:51:14.830680,2024-06-26 11:51:14.830680,0.3333412359399296,0.06094205563967116,0.14938070189472624,0.06738918731099906,0.02289606046082282,0.09342809981233036,0.9777199272760595,0.7723896965991628,0.020072425928865736
driver_000830,safe_driver,58,25,5,Honda,CX-5,2,1,0,phone_plus_device,2024-10-13 11:51:14.830680,2025-07-20 11:51:14.830680,0.38671478215361116,0.10022048699499551,0.16943832774133044,0.07143792535140181,0.03061702759329441,0.06579507264447121,0.9002282634630967,0.6747943507684774,0.022507684481131954
driver_000831,average_driver,31,3,7,Chevrolet,Silverado,1,0,0,phone_plus_device,2024-12-13 11:51:14.830680,2024-09-29 11:51:14.830680,1.9661144392638596,0.38541452630632855,0.9552119096338432,0.4275492279119765,0.12312150727133238,0.19822017348737322,1.05436347546096,0.9495165457923345,0.09840152597998092
driver_000832,safe_driver,57,28,2,Mazda,Camry,0,1,1,phone_plus_device,2024-02-27 11:51:14.830680,2024-12-20 11:51:14.830680,0.28322977691615203,0.24424396335873463,0.042225419122983325,0.026485339837628376,0.03441018350723282,0.07854148987223224,0.8934269845641747,0.6749488651504307,0.016084977408263913
driver_000833,average_driver,36,9,4,Nissan,Silverado,1,1,1,phone_plus_device,2024-11-22 11:51:14.830680,2025-08-11 11:51:14.830680,1.1589811138158128,0.9999136435444282,0.9088331214576342,0.32814984655532653,0.09278137521592389,0.24244977221536307,1.0367279071247717,0.8791690386664603,0.09775372152055106
driver_000834,risky_driver,19,1,8,Ford,Mustang,1,3,0,phone_plus_device,2023-09-21 11:51:14.830680,2025-07-14 11:51:14.830680,2.0746808987881633,2.9148641518673335,3.4291583150526117,1.6423061448640488,0.3352251106790759,0.2554616993721065,1.1191675264973584,1.8306090721690806,0.3318839320818686
driver_000835,average_driver,29,5,2,Honda,Corolla,1,1,2,phone_only,2024-08-09 11:51:14.830680,2024-04-19 11:51:14.830680,1.251249490801467,0.29938354000061734,0.9146047160156053,0.48344269757502545,0.1392836453391975,0.16406495208198205,0.9808709995994023,1.0960754260996186,0.09807966761813308
driver_000836,safe_driver,49,14,4,Hyundai,Outback,0,0,0,phone_only,2025-07-08 11:51:14.830680,2024-08-25 11:51:14.830680,0.23885931381748582,0.18691611408289585,0.018188144910104793,0.1261782985995569,0.030697461127306647,0.12581646755913983,0.8569535618837957,0.522657694922101,0.020095238046311695
driver_000837,safe_driver,47,6,1,Hyundai,CX-5,0,1,0,phone_only,2024-05-28 11:51:14.830680,2025-04-05 11:51:14.830680,0.2959994729792674,0.08825626128514356,0.15856046922778894,0.12016137197699323,0.021409839687142995,0.10119988279793293,0.8507464790790483,0.5791126636795323,0.020067910482023086
driver_000838,safe_driver,54,26,6,Toyota,Accord,0,2,3,phone_only,2025-05-31 11:51:14.830680,2025-07-13 11:51:14.830680,0.34153856278438843,0.19829164070446642,0.07482093419871357,0.12905115810930365,0.04151887455286583,0.05921151588455464,0.9034317073279238,0.7504517579996519,0.020128746316235097
driver_000839,safe_driver,39,10,4,Subaru,CX-5,0,0,0,phone_plus_device,2024-10-30 11:51:14.830680,2024-11-04 11:51:14.830680,0.3405672306724719,0.22001730281707169,0.146881319876299,0.0855880132224229,0.03809446604318558,0.13882264520159654,0.982104417420036,0.6729760204660392,0.020118202598515617
driver_000840,risky_driver,18,1,15,Mercedes,Mustang,1,3,1,phone_only,2025-03-12 11:51:14.830680,2024-07-11 11:51:14.830680,6.378025189947924,3.9056100977949613,1.6501039848775128,2.056264448941622,0.38504654068378474,0.350042257829134,1.1573238393825656,1.6388230104954458,0.33611612017479015
driver_000841,safe_driver,62,6,2,Honda,Camry,0,0,0,phone_plus_device,2023-10-10 11:51:14.830680,2024-11-24 11:51:14.830680,0.3089283629245348,0.20549224437078267,0.1320622850095621,0.16125304254938191,0.0379458496519845,0.05961815070695029,0.9680991668149155,0.5231491880460394,0.016094315480672396
driver_000842,average_driver,40,18,2,Toyota,Corolla,2,3,3,phone_plus_device,2023-11-30 11:51:14.830680,2024-09-07 11:51:14.830680,1.1924749715849225,0.7439061231330607,0.5684057140892165,0.3277520061359877,0.13300976512824497,0.2036305469375436,0.9506100393194535,0.8381675251539639,0.11431235511996941
driver_000843,average_driver,45,10,2,Honda,Civic,1,1,3,phone_plus_device,2023-10-09 11:51:14.830680,2024-12-31 11:51:14.830680,1.0027281294434007,1.2743973384811644,0.38641256102693683,0.9050340832871238,0.10978479169971105,0.20850793410880458,1.0190014229774786,1.0992204842887752,0.09783751059287159
driver_000844,safe_driver,54,7,3,Subaru,CX-5,1,3,1,phone_only,2024-08-01 11:51:14.830680,2024-07-25 11:51:14.830680,0.24313689473973715,0.27341226051098355,0.004710757198516045,0.12560785111037642,0.02753519610471889,0.06109375509087851,0.8827676225401124,0.5662020920218878,0.024102948725241862
driver_000845,average_driver,46,9,10,Nissan,F-150,3,4,1,phone_only,2023-12-17 11:51:14.830680,2024-09-05 11:51:14.830680,0.5852750842704056,0.5379886056169668,0.39310352001197496,0.3928938424352852,0.09762380415025493,0.21567914620049866,1.0498825327522257,1.1332923039258456,0.13056541818785622
driver_000846,safe_driver,31,1,5,Mazda,CX-5,0,0,0,phone_only,2024-05-01 11:51:14.830680,2024-11-10 11:51:14.830680,0.4560949621720422,0.24987906848043887,0.016708087666103086,0.07341233000718647,0.04876597906758107,0.11629167695171715,0.9367512859267586,0.7131131684563642,0.020151299360804505
driver_000847,average_driver,27,10,11,Nissan,Corolla,1,2,1,phone_only,2024-03-10 11:51:14.831682,2025-03-18 11:51:14.831682,0.5856533664211612,0.9819662730169005,0.9075190780394861,0.5602578466528749,0.09169937590198934,0.24992517980410187,0.9678604905354212,1.1663914517888165,0.09736471780056044
driver_000848,safe_driver,64,25,1,Toyota,CX-5,2,3,0,phone_plus_device,2025-08-04 11:51:14.831682,2024-09-04 11:51:14.831682,0.16844677790301918,0.12011980192896857,0.13087792637997564,0.10643150683192225,0.03356499079472138,0.10916782923019627,0.9228495197415353,0.7817634215834945,0.02251538019270869
driver_000849,safe_driver,57,13,2,Mazda,Outback,0,1,0,phone_plus_device,2025-06-29 11:51:14.831682,2024-12-04 11:51:14.831682,0.4523849575887381,0.2734736278917683,0.014657880802646513,0.18144691663090243,0.010656338173803986,0.08685023970220945,0.9154209715982193,0.7547399480121055,0.01603006523647767
driver_000850,safe_driver,34,14,5,Honda,Outback,1,3,1,phone_plus_device,2024-08-19 11:51:14.831682,2024-05-24 11:51:14.831682,0.11166036002701073,0.19960046722399202,0.015443779376201276,0.06288292131195113,0.016574812327101514,0.14658117567143558,0.9116446963662043,0.6990378337353672,0.02406146200573134
driver_000851,safe_driver,51,28,8,Honda,Outback,3,2,0,phone_plus_device,2023-09-14 11:51:14.831682,2024-11-03 11:51:14.831682,0.45377516969586595,0.10485081119298267,0.07604332541448454,0.05498867463363714,0.028510654338439852,0.05583543034689539,0.9924457221454579,0.5662717140789963,0.03214463943481613
driver_000852,average_driver,42,20,2,Ford,Altima,2,3,4,phone_only,2023-09-28 11:51:14.831682,2025-02-24 11:51:14.831682,0.8753069224491059,1.2229956031321363,0.5988144927652965,0.8079241589414231,0.060260742066017385,0.24804654852504343,0.950772215802331,1.1873658556883675,0.11308854390610668
driver_000853,safe_driver,37,8,6,Honda,Elantra,0,0,0,phone_plus_device,2024-10-14 11:51:14.831682,2024-08-03 11:51:14.831682,0.2482893519399423,0.18562882549997176,0.12160826337130055,0.006524579197325358,0.013645976816218137,0.0767976585420751,0.855852058969017,0.7253927951028454,0.020043459971443238
driver_000854,risky_driver,29,8,11,BMW,A4,3,4,2,phone_plus_device,2025-02-03 11:51:14.831682,2025-03-26 11:51:14.831682,7.339146100705458,5.43524973625627,1.4312210647222545,3.421945623687607,0.2980121689499393,0.4358961842010627,1.2847071525836617,1.2061246323081591,0.3449179831482611
driver_000855,safe_driver,36,9,5,Mazda,Outback,0,2,0,phone_only,2024-09-06 11:51:14.831682,2024-05-31 11:51:14.831682,0.21553270287535983,0.26056461762169747,0.18904205953099573,0.048619221046276334,0.003860064824396531,0.12866433319606813,0.8999374511147891,0.727716282292264,0.020014027236828224
driver_000856,safe_driver,37,5,2,Hyundai,Elantra,0,1,0,phone_only,2023-09-28 11:51:14.831682,2025-02-22 11:51:14.831682,0.1920218019631204,0.1050658394358835,0.19961148797951733,0.11375460352920655,0.0355184245735659,0.09646591511242922,0.8537406228561198,0.798616032065476,0.020109158019361507
driver_000857,average_driver,47,25,2,Toyota,Silverado,3,3,3,phone_only,2023-12-23 11:51:14.831682,2025-08-12 11:51:14.831682,1.1196765733835818,1.005151699749224,0.46171837090462287,0.47226619637421247,0.08231628906564536,0.18720815002348756,1.0016720927301421,0.9971947067506547,0.12969166985964353
driver_000858,risky_driver,30,10,12,Dodge,A4,3,5,3,phone_plus_device,2024-10-26 11:51:14.831682,2024-04-28 11:51:14.831682,4.233952086968506,3.7749251298946143,1.7806267648423932,4.3148328302935886,0.16464655276390427,0.3524056528215898,1.1715428698360206,1.7080146194725971,0.33448406265304326
driver_000859,average_driver,28,6,7,Toyota,Altima,0,0,0,phone_only,2024-03-25 11:51:14.831682,2024-08-29 11:51:14.831682,0.7962141408678172,0.4339264408175306,0.3704754677474343,0.34239339906034316,0.10122837722656683,0.19543692000913473,1.065018853580851,0.9095626654625432,0.08177495736257778
driver_000860,safe_driver,39,20,6,Toyota,Accord,2,3,1,phone_only,2024-10-21 11:51:14.831682,2024-11-24 11:51:14.831682,0.4094955629077172,0.15952464703787742,0.07154649831855747,0.030624737757019394,0.008227111164079088,0.126288889507126,0.917826759511345,0.5717485502289594,0.028040544052566996
driver_000861,average_driver,53,26,8,Chevrolet,Corolla,4,3,6,phone_only,2024-02-22 11:51:14.831682,2024-04-27 11:51:14.831682,1.7753380727298573,0.33772510826209967,0.27448162846066176,0.5815292111074826,0.1427611185380061,0.21844970378334666,0.9765250186307421,0.8476893882727105,0.14723658656357733
driver_000862,safe_driver,47,23,8,Toyota,CX-5,2,3,1,phone_plus_device,2024-12-21 11:51:14.831682,2024-11-08 11:51:14.831682,0.3740753407685818,0.05754569090741215,0.12142510062616302,0.07129620419911091,0.004972500866943175,0.08765729272033429,0.8719337342502987,0.7525059044521571,0.02802672044652719
driver_000863,average_driver,54,6,12,Toyota,Corolla,0,0,4,phone_plus_device,2025-02-09 11:51:14.831682,2024-11-29 11:51:14.831682,1.901714388930371,0.9014149848096297,0.894023324220384,0.3189179308377143,0.07957083355261453,0.2114278798545149,1.0635405488529173,0.8783246835401033,0.08154689699935204
driver_000864,average_driver,46,3,11,Toyota,Civic,2,1,0,phone_only,2024-08-31 11:51:14.831682,2025-04-15 11:51:14.831682,1.4935649178514538,0.3464269654693299,0.20151270149653994,0.6016160210643128,0.10537743202339153,0.19767900895136592,1.073205033354789,1.0592011967931751,0.11469409116527407
driver_000865,safe_driver,61,8,6,Subaru,CX-5,0,2,1,phone_plus_device,2024-10-25 11:51:14.831682,2025-06-26 11:51:14.831682,0.3259775550302063,0.18969865495852012,0.08219527268359014,0.0718851152977883,0.04129528160312152,0.07460744391045218,0.9448916637460641,0.561349331591948,0.01610206154484117
driver_000866,safe_driver,64,37,3,Subaru,Elantra,1,2,5,phone_only,2024-07-06 11:51:14.831682,2024-06-10 11:51:14.831682,0.23193820265376466,0.049395983604225764,0.06740273510905753,0.004667053293975244,0.0014459002535640087,0.08366520536907698,0.9619686479622586,0.6360667619783686,0.019206417681702715
driver_000867,average_driver,35,13,11,Toyota,Silverado,1,1,2,phone_plus_device,2024-04-30 11:51:14.831682,2024-11-20 11:51:14.831682,1.2743087516067009,1.5436277077686384,0.4683703947551808,0.4927881921536415,0.1462236097513128,0.23344227475332574,1.0864380787114507,0.9956035791342921,0.09901078465605996
driver_000868,safe_driver,56,9,8,Toyota,Elantra,0,0,0,phone_plus_device,2024-11-25 11:51:14.831682,2024-05-30 11:51:14.831682,0.2416571669298584,0.03541753362788496,0.10337800581663845,0.059567782635461454,0.026691593948308112,0.1318423432649432,0.9000704260827023,0.5329571339703973,0.01606627900816803
driver_000869,average_driver,40,15,10,Ford,Silverado,3,4,4,phone_only,2023-12-19 11:51:14.831682,2025-06-18 11:51:14.831682,0.5841580275292972,0.9495634300080058,0.42264914128594666,0.8578382851086924,0.11567431715968848,0.2287422099678841,1.0851551521618334,0.8744185839514264,0.13138125994104752
driver_000870,safe_driver,58,10,1,Mazda,CX-5,0,0,1,phone_only,2024-10-21 11:51:14.831682,2025-05-05 11:51:14.831682,0.34139468838526177,0.15074245557989627,0.017759222414228143,0.08590237569631957,0.03403171481224742,0.06440182758433466,0.99202513315947,0.7955132609922378,0.016084819604459816
driver_000871,average_driver,51,4,12,Honda,Forte,0,2,1,phone_plus_device,2025-01-09 11:51:14.831682,2024-11-06 11:51:14.831682,1.6494889757704105,1.1541310876186333,0.7874230405139461,0.5033634411266515,0.05043442928256373,0.22937753411042788,0.9601045418401504,0.8553273167707945,0.08068327343300863
driver_000872,average_driver,55,35,11,Nissan,Civic,5,6,4,phone_only,2025-07-03 11:51:14.831682,2024-06-18 11:51:14.831682,1.8079485419667285,0.5452833246397497,0.9961718906499661,0.3707166958428816,0.13491152931106004,0.24469966276733843,1.0513542632493271,0.9524102658717064,0.16422197520021248
driver_000873,safe_driver,33,9,4,Hyundai,Elantra,0,2,0,phone_only,2023-11-29 11:51:14.831682,2024-06-12 11:51:14.831682,0.10902760949954092,0.2604452382899174,0.13387242621838827,0.10528773786934445,0.037866606089567066,0.11380573739717731,0.9602946821999426,0.5857523752494475,0.020115321820790916
driver_000874,safe_driver,58,8,8,Subaru,Elantra,1,2,0,phone_only,2025-08-12 11:51:14.831682,2024-03-28 11:51:14.831682,0.27651619374973146,0.10317307660515626,0.009750893213908719,0.008213067241249275,0.031958085303016845,0.14313968965244378,0.865466394933508,0.6209947649754277,0.019294741148399998
driver_000875,safe_driver,63,28,2,Mazda,Accord,0,0,1,phone_only,2024-06-05 11:51:14.831682,2024-06-15 11:51:14.831682,0.3349376740153551,0.20356389973107558,0.12630686175950817,0.039936654336526066,0.03508633677021813,0.1015956893025659,0.9153897178471933,0.5320109271239049,0.016087078405581465
driver_000876,safe_driver,47,30,7,Mazda,CX-5,2,4,2,phone_only,2024-03-22 11:51:14.831682,2025-02-19 11:51:14.831682,0.2571704955647871,0.19939742833476817,0.019001527476301617,0.18251218846276054,0.035019954100987995,0.11813194478321885,0.900272663190467,0.5129943059381898,0.02815221729654514
driver_000877,safe_driver,60,31,8,Hyundai,Camry,2,2,1,phone_plus_device,2024-06-05 11:51:14.831682,2025-06-19 11:51:14.831682,0.34817058904676584,0.15132775706869817,0.18941325008239607,0.1800856257172415,0.031945428422346704,0.1365029176436548,0.964828859078122,0.5671280843516511,0.022512446325501225
driver_000878,risky_driver,27,1,12,BMW,Camaro,0,1,1,phone_plus_device,2023-10-06 11:51:14.831682,2025-03-08 11:51:14.831682,6.012844329273764,4.084658583567654,2.4025179121287623,2.4823794395439807,0.32744417043386753,0.3305271756196994,1.1869004984943077,1.8175045871660767,0.2143115622822022
driver_000879,safe_driver,54,24,4,Mazda,Outback,2,3,0,phone_only,2024-01-12 11:51:14.831682,2025-04-11 11:51:14.831682,0.21105979102143407,0.09394938831917223,0.05793765569206309,0.0038039481524292902,0.035669995608421226,0.13396260163303383,0.872850870894056,0.7808507393839659,0.028152800771794155
driver_000880,safe_driver,65,14,4,Toyota,Accord,0,1,0,phone_plus_device,2024-04-27 11:51:14.831682,2024-05-31 11:51:14.831682,0.1144900813379532,0.010001018951715335,0.08183630643460385,0.11429942868277466,0.03588839032088775,0.1409735063733638,0.9504136960152397,0.7534086468861841,0.016087596694678515
driver_000881,risky_driver,31,7,8,Chevrolet,C-Class,2,2,4,phone_plus_device,2024-12-25 11:51:14.831682,2025-07-10 11:51:14.831682,4.490656758002339,2.883325594668691,3.629951970843868,4.412995641042275,0.15573643646500332,0.43994170799084775,1.1415336863571692,1.953929001062599,0.2915032571294988
driver_000882,average_driver,46,24,8,Ford,Silverado,2,4,3,phone_only,2024-10-29 11:51:14.831682,2024-12-03 11:51:14.831682,0.8577846328982563,0.31854772880979515,0.20868501726701416,0.829639430121753,0.11753012884991539,0.21640708226682953,0.9711875368142029,1.01844174084402,0.11405041798897296
driver_000883,average_driver,51,3,4,Ford,Civic,0,2,1,phone_plus_device,2025-04-13 11:51:14.831682,2024-11-16 11:51:14.831682,1.3313305865043066,0.8961360004882172,0.6504196707947936,0.37307758829271553,0.1053044352258498,0.23095422680714162,1.0281561700038144,1.0908473730193122,0.08155110966831992
driver_000884,safe_driver,58,27,7,Mazda,CX-5,2,3,2,phone_only,2024-10-23 11:51:14.831682,2025-07-14 11:51:14.831682,0.2997616328009239,0.26718505860484487,0.1427513592545544,0.11801436209892695,0.002528617762639196,0.07625121079852962,0.9609392630645429,0.5148106819170618,0.022412646542483143
driver_000885,average_driver,43,4,6,Kia,Silverado,1,1,1,phone_plus_device,2023-11-14 11:51:14.831682,2024-05-14 11:51:14.831682,1.4818002307165246,0.2849063160382608,0.6343378641748443,0.5492974157860366,0.07028029978622516,0.2478731983449371,1.0171796895027911,1.0015352704829452,0.09726390751279747
driver_000886,average_driver,46,17,10,Toyota,Civic,1,1,2,phone_only,2024-01-28 11:51:14.831682,2024-08-28 11:51:14.831682,1.7664248624432237,0.4584093917929582,0.9174726302494921,0.5848266759413583,0.11900791143385614,0.18981284787485972,0.9647440420565238,0.9980958416423685,0.09781534532631192
driver_000887,safe_driver,64,39,1,Hyundai,Outback,3,3,0,phone_only,2023-10-01 11:51:14.831682,2024-08-11 11:51:14.831682,0.3827839526153227,0.1370089415146129,0.0810400999303714,0.19380344777467912,0.04947552487888294,0.14167766991319047,0.8987296974312604,0.5561783929548344,0.0257963740606073
driver_000888,average_driver,45,6,10,Honda,Corolla,1,0,1,phone_only,2025-05-29 11:51:14.831682,2025-01-09 11:51:14.831682,0.9807212558447411,0.8296038523066803,0.24948736804214652,0.7348017927389375,0.12738678160577033,0.17618902569247014,0.9506544195693724,1.0413876240957847,0.0979026065670345
driver_000889,average_driver,45,2,9,Ford,Corolla,0,2,0,phone_only,2024-02-20 11:51:14.831682,2024-04-23 11:51:14.831682,1.6248454446439793,0.985701104467897,0.20975827643591075,0.2752309847012452,0.13771885272109918,0.21437460072873216,1.0009843103218303,0.8052771033758159,0.08173210007664641
driver_000890,safe_driver,54,11,1,Honda,CX-5,2,1,0,phone_plus_device,2024-07-17 11:51:14.831682,2025-07-19 11:51:14.831682,0.3615948976334454,0.10464593838928193,0.20151342505115857,0.03280425390078955,0.04254910356887899,0.061906622822573726,0.9112111463450582,0.5632461841870244,0.02818404411928893
driver_000891,safe_driver,47,10,7,Subaru,Elantra,1,2,3,phone_plus_device,2025-01-30 11:51:14.831682,2024-09-16 11:51:14.831682,0.3054883019141344,0.25236986045016535,0.13480365383560222,0.21102697346724836,0.03486430935895907,0.11903795532287782,0.8989947335736657,0.7652388746631771,0.024130696767524187
driver_000892,average_driver,38,12,10,Ford,F-150,0,0,1,phone_plus_device,2024-01-22 11:51:14.831682,2025-02-12 11:51:14.831682,0.9083473564088613,0.771521584006609,0.416635690362154,0.8050062189230137,0.07806874020458551,0.24751831258569595,1.0482974578765825,1.1585293786197097,0.0813788585889782
driver_000893,average_driver,40,1,10,Nissan,Forte,0,1,0,phone_plus_device,2024-11-17 11:51:14.831682,2025-08-05 11:51:14.831682,0.8014967715461345,1.434533023905,0.8405570463337134,0.5974783202442552,0.07403375741411557,0.1960723165219741,0.9543947803162149,1.0651981705767035,0.08093480443951709
driver_000894,safe_driver,57,39,6,Toyota,Elantra,2,3,2,phone_only,2024-04-17 11:51:14.831682,2025-02-15 11:51:14.831682,0.4481676046962792,0.21368646182309267,0.16896056423808697,0.1336180834313228,0.01092215316626698,0.07438550507371687,0.9743681117692902,0.5755466751026348,0.022442615825331916
driver_000895,safe_driver,44,27,4,Mazda,Accord,1,0,1,phone_plus_device,2025-02-07 11:51:14.831682,2025-07-15 11:51:14.831682,0.2419864037401555,0.2011944592301057,0.19559245471567724,0.01920678886756064,0.010485886165282754,0.14088557173609376,0.8840463763677161,0.519419054998314,0.024040791315919744
driver_000896,safe_driver,36,3,8,Mazda,Outback,0,2,0,phone_plus_device,2025-02-15 11:51:14.831682,2025-05-08 11:51:14.832722,0.22419849738321226,0.02278445670150401,0.11961375812647469,0.08165588178225852,0.0020488898449340155,0.0580821674947443,0.9405442761150715,0.772657117901317,0.020008878589799325
driver_000897,safe_driver,45,15,5,Hyundai,Outback,1,3,0,phone_plus_device,2024-09-07 11:51:14.832722,2024-12-03 11:51:14.832722,0.3703888041767243,0.20475793564586006,0.13846769096738235,0.18312159666443809,0.020893951183450388,0.06076535539011146,0.9210859453526999,0.6631448801872158,0.024080981365406526
