way_id,highway_type,maxspeed_raw,name,surface,speed_limit_mph,start_lat,start_lon,end_lat,end_lon,center_lat,center_lon,road_type
910777600,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8759138,-87.6722114,41.8759003,-87.6730657,41.8759058,-87.67271736666667,highway
910804434,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8752671,-87.6908315,41.8753519,-87.6813184,41.87530701666666,-87.68684735,highway
910804435,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8745121,-87.7042774,41.8752351,-87.6938017,41.87500853636363,-87.69957234545456,highway
911214644,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.7895295,-87.6306328,41.8031555,-87.6310377,41.7965951875,-87.6308254375,highway
915374425,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8191211,-87.6307895,41.8131242,-87.630704,41.815876349999996,-87.6307291,highway
915374426,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8200606,-87.6308034,41.8191211,-87.6307895,41.81959085,-87.63079645,highway
915495036,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8756907,-87.6944808,41.8748824,-87.7041387,41.87542772222222,-87.6995268,highway
915502025,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.876146,-87.6610061,41.8761163,-87.6625648,41.87613103333334,-87.66184616666665,highway
915502026,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8761163,-87.6625648,41.8759138,-87.6722114,41.8760105,-87.66800714285715,highway
915744880,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8754273,-87.6737521,41.8754412,-87.6726781,41.87543473333333,-87.67316326666666,highway
915744881,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8754412,-87.6726781,41.8755691,-87.6630426,41.87548153333333,-87.66868216666667,highway
915759504,motorway,55 mph,Eisenhower Expressway,concrete,55,41.8755874,-87.6616866,41.8755888,-87.6574576,41.87560031666667,-87.65943645,highway
915759505,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8755691,-87.6630426,41.8755874,-87.6616866,41.875578250000004,-87.66236459999999,highway
915774217,motorway,45 mph,Dan Ryan Expressway (Local),concrete,45,41.8305476,-87.6310691,41.8200606,-87.6308034,41.825048833333334,-87.63093113333333,highway
915774218,motorway,45 mph,Dan Ryan Expressway (Local),concrete,45,41.8342463,-87.6311628,41.8305476,-87.6310691,41.83205183333333,-87.63110583333334,highway
915833145,motorway,45 mph,South DuSable Lake Shore Drive,concrete,45,41.8558335,-87.6154273,41.8574437,-87.6162129,41.8566386,-87.6158201,highway
918189238,motorway,45 mph,Dan Ryan Expressway (Local),concrete,45,41.8347771,-87.6311775,41.8342463,-87.6311628,41.83451169999999,-87.63117015,highway
918574367,motorway,45 mph,South DuSable Lake Shore Drive,concrete,45,41.8231362,-87.5991955,41.8277445,-87.6023969,41.8256868,-87.6006574,highway
918672678,motorway,45 mph,South DuSable Lake Shore Drive,concrete,45,41.8272525,-87.6021097,41.8230482,-87.5994434,41.825756411111115,-87.60089913333334,highway
918672679,motorway,45 mph,South DuSable Lake Shore Drive,concrete,45,41.8357347,-87.6080932,41.8272525,-87.6021097,41.83153005789473,-87.60600258947369,highway
921635133,secondary,30 mph,West Ida B. Wells Drive,asphalt,30,41.8755595,-87.6284102,41.8755637,-87.6282083,41.8755616,-87.62830925,arterial
930446695,tertiary,30 mph,West Hubbard Street,asphalt,30,41.8900646,-87.6280185,41.8900425,-87.6295984,41.890053699999996,-87.62881075,urban
930446696,tertiary,30 mph,West Hubbard Street,asphalt,30,41.8900102,-87.6320498,41.8900036,-87.632466,41.89000653333333,-87.63229296666668,urban
930446697,tertiary,30 mph,West Hubbard Street,asphalt,30,41.8900036,-87.632466,41.8900004,-87.6326618,41.890002,-87.63256313333333,urban
931220592,secondary,30 mph,East Ida B. Wells Drive,asphalt,30,41.8756941,-87.6260353,41.8756745,-87.6268871,41.87568613333334,-87.62636946666667,arterial
931237140,trunk,20 mph,South Lower Wacker Drive,,20,41.8766586,-87.6366599,41.8770294,-87.6367012,41.87682862,-87.63668284,highway
931237141,trunk,30 mph,South Lower Wacker Drive,,30,41.8770294,-87.6367012,41.8793281,-87.6367614,41.8779995,-87.6367309,highway
931237143,trunk,30 mph,South Lower Wacker Drive,concrete,30,41.8820323,-87.6369836,41.8793263,-87.6369146,41.88102926,-87.63696018,highway
934416472,secondary,30 mph,South LaSalle Street,asphalt,30,41.880431,-87.6323243,41.8800455,-87.6323129,41.880238250000005,-87.63231859999999,arterial
963348533,motorway,45 mph,Kennedy Expressway,concrete,45,41.8799289,-87.6459361,41.8786038,-87.6459781,41.879326750000004,-87.645954175,highway
963348534,motorway,45 mph,Eisenhower Expressway,concrete,45,41.8754377,-87.6459454,41.8754575,-87.6444232,41.8754494,-87.64512566666667,highway
967929324,tertiary,30 mph,South Blue Island Avenue,asphalt,30,41.8543802,-87.6641338,41.8541933,-87.6641367,41.85429305,-87.6641352,urban
974528062,secondary_link,25 mph,,,25,41.8457809,-87.6319525,41.8455212,-87.6322207,41.845631579999996,-87.63205746000001,arterial
981256940,secondary,30 mph,North Wells Street,asphalt,30,41.8911889,-87.6340461,41.8907935,-87.6340339,41.89095476666667,-87.6340398,arterial
991927114,motorway,45 mph,Kennedy Expressway,concrete,45,41.8933796,-87.6539958,41.8949824,-87.6564468,41.8943224,-87.65543068333334,highway
991927268,motorway,45 mph,Kennedy Expressway,concrete,45,41.8949824,-87.6564468,41.8963948,-87.6580902,41.895548860000005,-87.65715834,highway
992193542,motorway,35 mph,Eisenhower Expressway,concrete,35,41.8754583,-87.6425861,41.8754747,-87.6419076,41.8754665,-87.64224684999999,highway
992397517,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8894978,-87.6449746,41.8900524,-87.6458263,41.889781925,-87.645384925,arterial
992641648,motorway,45 mph,Dan Ryan Expressway,concrete,45,41.8507556,-87.644841,41.8560902,-87.6442861,41.85229879696969,-87.64506443939395,highway
995427058,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8941556,-87.6150584,41.8939554,-87.6149068,41.8940555,-87.61498259999999,highway
995427059,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8879527,-87.6141733,41.8867789,-87.6141318,41.88754268,-87.61415889999999,highway
995427060,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,,40,41.88452,-87.6142693,41.8840412,-87.6146455,41.884314440000004,-87.61441244000001,highway
995427061,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8920831,-87.6139527,41.8922761,-87.6139516,41.8921796,-87.61395214999999,highway
996119361,residential,25 mph,West 34th Place,,25,41.8315823,-87.653418,41.8315468,-87.6558103,41.831565485714286,-87.65455102857142,residential
996902367,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8952668,-87.6158181,41.8941556,-87.6150584,41.89472453333334,-87.61544973333334,highway
997870009,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8880981,-87.6470914,41.8881322,-87.6471188,41.888115150000004,-87.6471051,highway
997870010,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8881319,-87.6473679,41.8880981,-87.6473419,41.888115,-87.64735490000001,highway
998905873,motorway,45 mph,Kennedy Expressway,concrete,45,41.890248,-87.6495249,41.8907594,-87.6503132,41.8905037,-87.64991905,highway
998905875,motorway,45 mph,Kennedy Expressway,concrete,45,41.8902088,-87.6498168,41.8890961,-87.6483005,41.88966486,-87.6490498,highway
999043797,secondary,30 mph,North Western Avenue,asphalt,30,41.8881347,-87.6866126,41.8886899,-87.6866406,41.8884085,-87.686611425,arterial
999043798,secondary,30 mph,North Western Avenue,asphalt,30,41.8886899,-87.6866406,41.8881347,-87.6866126,41.888410925,-87.686644575,arterial
999476230,secondary,20 mph,West Harrison Street,asphalt,20,41.8742667,-87.6549871,41.8743167,-87.6524954,41.874297425,-87.6534419,arterial
999476231,secondary,20 mph,West Harrison Street,asphalt,20,41.8743505,-87.6553374,41.8743356,-87.6561741,41.8743452,-87.65563456666666,arterial
999476232,secondary,20 mph,West Harrison Street,asphalt,20,41.8743622,-87.6546759,41.8743566,-87.65499,41.87435903333333,-87.65485313333333,arterial
1000255439,residential,25 mph,South Morgan Street,asphalt,25,41.872838,-87.6512989,41.872697,-87.6512478,41.8727675,-87.65127335,residential
1000805423,trunk,45 mph,South DuSable Lake Shore Drive,asphalt,45,41.8603344,-87.6176192,41.8616473,-87.6181591,41.86099085,-87.61788915,highway
1005083974,secondary,40 mph,West Roosevelt Road,asphalt,40,41.8666937,-87.6763489,41.8666954,-87.6761986,41.86669455,-87.67627375000001,arterial
1005098360,secondary,20 mph,West Harrison Street,asphalt,20,41.874339,-87.6477513,41.8743253,-87.6470667,41.874314860000005,-87.64736218,arterial
1010221459,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8196748,-87.6299607,41.8199507,-87.6299676,41.81981275,-87.62996415,highway
1011620831,motorway,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8998732,-87.6189161,41.8996593,-87.6187803,41.8997754,-87.61885319999999,highway
1013539938,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,,40,41.8889077,-87.6140005,41.8890967,-87.6140064,41.888993400000004,-87.61400316666668,highway
1014272776,secondary,30 mph,West Ogden Avenue,,30,41.8639939,-87.6880713,41.8642178,-87.6875703,41.864102425,-87.68779875,arterial
1016232510,trunk,40 mph,South Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8813536,-87.6174959,41.8809197,-87.6175059,41.881098075000004,-87.61750312499998,highway
1017995200,motorway,55 mph,Stevenson Expressway,,55,41.8453801,-87.6497991,41.8454193,-87.6493876,41.8454003,-87.64959213333333,highway
1018693935,motorway,45 mph,Stevenson Expressway,concrete,45,41.8481595,-87.618308,41.8481502,-87.6201347,41.84815485,-87.61922135,highway
1018693937,motorway,45 mph,Stevenson Expressway,concrete,45,41.847955,-87.6183025,41.8479663,-87.6173082,41.847960650000005,-87.61780535,highway
1018693938,motorway_link,45 mph,Adlai Stevenson Expressway,,45,41.8495379,-87.6121596,41.8499174,-87.6122234,41.849729200000006,-87.61218663333334,highway
1020229911,motorway,45 mph,South DuSable Lake Shore Drive,asphalt,45,41.8549513,-87.6154467,41.8540358,-87.615078,41.85449355,-87.61526235,highway
1020229912,motorway,45 mph,South DuSable Lake Shore Drive,asphalt,45,41.8554563,-87.6156557,41.8549513,-87.6154467,41.8552038,-87.6155512,highway
1021118353,secondary,30 mph,South Western Avenue,concrete,30,41.875222,-87.6861647,41.875442,-87.6861561,41.875332,-87.6861604,arterial
1022502115,trunk,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8732487,-87.6170658,41.8735579,-87.6170702,41.873406925000005,-87.61706707500001,highway
1022502116,trunk,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8735579,-87.6170702,41.876712,-87.6171453,41.87548315,-87.61711705,highway
1024494646,secondary,20 mph,North Dearborn Street,asphalt,20,41.895745,-87.6297474,41.8962862,-87.6297735,41.8960495,-87.6297651,arterial
1024494649,secondary,20 mph,North Dearborn Street,,20,41.89557,-87.6297402,41.8956607,-87.6297433,41.89561535,-87.62974175,arterial
1024494650,secondary,20 mph,North Dearborn Street,asphalt,20,41.8949492,-87.6297269,41.89557,-87.6297402,41.8952713,-87.62973383333333,arterial
1024494652,secondary,20 mph,North Dearborn Street,asphalt,20,41.8947787,-87.6297187,41.8949492,-87.6297269,41.89485946666667,-87.62972273333332,arterial
1024494654,secondary,20 mph,North Dearborn Street,asphalt,20,41.8941415,-87.6297056,41.8947787,-87.6297187,41.894557633333335,-87.62971403333334,arterial
1024494656,secondary,20 mph,North Dearborn Street,asphalt,20,41.8940563,-87.629704,41.8941415,-87.6297056,41.8940989,-87.6297048,arterial
1027270937,residential,20 mph,South Calumet Avenue,asphalt,20,41.8552739,-87.6190971,41.8543495,-87.6190765,41.854686199999996,-87.619084,residential
1031116734,tertiary,20 mph,East Randolph Street,,20,41.8843675,-87.618694,41.8843744,-87.6184513,41.884370950000005,-87.61857265,urban
1031116735,tertiary,20 mph,East Randolph Street,,20,41.8843973,-87.6177109,41.8843982,-87.6176548,41.884397750000005,-87.61768285,urban
1033718355,secondary,25 mph,South Wentworth Avenue,asphalt,25,41.8482584,-87.6319671,41.847751,-87.6321476,41.848027425,-87.632039525,arterial
1033718356,secondary,25 mph,South Wentworth Avenue,asphalt,25,41.8482689,-87.631842,41.8488923,-87.6319198,41.84850898,-87.63186132000001,arterial
1036298779,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.899723,-87.6668082,41.8997216,-87.6668574,41.8997223,-87.66683280000001,urban
1036630263,residential,25 mph,South Morgan Street,asphalt,25,41.8698218,-87.6511275,41.8699062,-87.6510677,41.869864,-87.6510976,residential
1036630264,residential,25 mph,South Morgan Street,asphalt,25,41.8699044,-87.6511919,41.8698218,-87.6511275,41.8698631,-87.6511597,residential
1042021484,tertiary,25 mph,South Wentworth Avenue,asphalt,25,41.8577598,-87.6318804,41.8561697,-87.6318505,41.85710908888889,-87.63186807777778,urban
1042021518,residential,25 mph,South Tan Court,asphalt,25,41.8555657,-87.633595,41.8557516,-87.6331202,41.855703479999995,-87.63329208,residential
1042021520,residential,25 mph,South Wells Street,asphalt,25,41.8553044,-87.6328511,41.8554303,-87.6328536,41.8553585,-87.63285233333333,residential
1047831612,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8126947,-87.6307028,41.810483,-87.631482,41.811792175,-87.630923825,highway
1049333844,tertiary,20 mph,East Randolph Street,asphalt,20,41.8844982,-87.6201091,41.8845026,-87.6205862,41.8845003,-87.62033095,urban
1049333845,tertiary,20 mph,East Randolph Street,,20,41.8845026,-87.6205862,41.8845016,-87.620747,41.8845021,-87.62066659999999,urban
1050956874,secondary,25 mph,South Wentworth Avenue,,25,41.8471303,-87.6322157,41.8457809,-87.6319525,41.84647384,-87.63210676,arterial
1051014073,tertiary,30 mph,West Hubbard Street,asphalt,30,41.8900004,-87.6326618,41.8899822,-87.6340121,41.889990659999995,-87.63336144000002,urban
1052649520,motorway,50 mph,Stevenson Expressway,,50,41.8473369,-87.6366512,41.8473345,-87.6372509,41.8473357,-87.63695105,highway
1056418851,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8795564,-87.6244445,41.8792064,-87.624439,41.8793814,-87.62444174999999,arterial
1060420556,tertiary,20 mph,East Randolph Street,,20,41.8843182,-87.6207429,41.8843164,-87.6205759,41.884317300000006,-87.6206594,urban
1061094024,secondary,40 mph,West Roosevelt Road,,40,41.8666379,-87.6802771,41.8666509,-87.6794263,41.86664266666667,-87.6799645,arterial
1061094025,secondary,40 mph,West Roosevelt Road,,40,41.8666509,-87.6794263,41.8666568,-87.6790382,41.866653850000006,-87.67923225,arterial
1061158286,residential,25 mph,South Ellis Avenue,asphalt,25,41.8219555,-87.6038133,41.8180042,-87.6018828,41.82020375,-87.60281364166667,residential
1062854928,secondary,20 mph,North Dearborn Street,asphalt,20,41.8932553,-87.6296811,41.8933477,-87.6296842,41.8933015,-87.62968265,arterial
1075344711,secondary,20 mph,West Harrison Street,asphalt,20,41.8743566,-87.65499,41.8743505,-87.6553374,41.874353549999995,-87.6551637,arterial
1075344712,secondary,20 mph,West Harrison Street,asphalt,20,41.8743213,-87.6569212,41.8743141,-87.6575571,41.87431834,-87.65722166,arterial
1075344713,secondary,20 mph,West Harrison Street,asphalt,20,41.8742458,-87.6567495,41.8742482,-87.6560495,41.8742459,-87.65648336666668,arterial
1075344714,secondary,20 mph,West Harrison Street,asphalt,20,41.8742271,-87.6575105,41.8742312,-87.6573962,41.87422915,-87.65745335,arterial
1075344715,secondary,20 mph,West Harrison Street,asphalt,20,41.874161,-87.6617838,41.8741636,-87.6614612,41.8741618,-87.6616375,arterial
1075344716,secondary,20 mph,West Harrison Street,asphalt,20,41.874255,-87.6613088,41.8742517,-87.6615402,41.874253350000004,-87.66142450000001,arterial
1075344717,secondary,20 mph,West Harrison Street,asphalt,20,41.8742762,-87.6597513,41.874255,-87.6613088,41.8742638,-87.66066816666667,arterial
1075344718,secondary,20 mph,West Harrison Street,asphalt,20,41.8742836,-87.6593249,41.8742796,-87.659556,41.8742816,-87.65944045,arterial
1075344719,secondary,20 mph,West Harrison Street,asphalt,20,41.8742781,-87.6596402,41.8742762,-87.6597513,41.87427715,-87.65969575,arterial
1075344720,secondary,20 mph,West Harrison Street,asphalt,20,41.8744366,-87.6503298,41.8744193,-87.6513435,41.87442795,-87.65083665,arterial
1075344721,secondary,20 mph,West Harrison Street,asphalt,20,41.8744193,-87.6513435,41.8744112,-87.6518121,41.874415325,-87.65157202500001,arterial
1075344722,secondary,20 mph,West Harrison Street,asphalt,20,41.8743873,-87.6486463,41.8743772,-87.64821,41.87438426666667,-87.64841343333335,arterial
1075344723,secondary,20 mph,West Harrison Street,asphalt,20,41.8743772,-87.64821,41.874339,-87.6477513,41.874358099999995,-87.64798065,arterial
1075344724,secondary,20 mph,West Harrison Street,asphalt,20,41.8744559,-87.6491997,41.8744467,-87.6497318,41.874451300000004,-87.64946574999999,arterial
1075344725,secondary,20 mph,West Harrison Street,asphalt,20,41.8744467,-87.6497318,41.8744366,-87.6503298,41.8744426,-87.64997543333334,arterial
1075344726,secondary,20 mph,West Harrison Street,asphalt,20,41.8743721,-87.6493732,41.8743873,-87.6486463,41.87437863333333,-87.64907296666667,arterial
1075344727,secondary,20 mph,West Harrison Street,asphalt,20,41.8743621,-87.6499546,41.8743721,-87.6493732,41.874367050000004,-87.64966150000001,arterial
1081269239,secondary,30 mph,South Blue Island Avenue,asphalt,30,41.8523341,-87.6660893,41.8521637,-87.6663381,41.8522489,-87.6662137,arterial
1082616688,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8895909,-87.6451764,41.8894978,-87.6449746,41.8895346,-87.64507106666667,arterial
1082821446,secondary,20 mph,West Harrison Street,,20,41.8742796,-87.659556,41.8742781,-87.6596402,41.874279,-87.65958946666666,arterial
1082821448,secondary,20 mph,West Harrison Street,asphalt,20,41.8741965,-87.6595568,41.8742271,-87.6575105,41.87421234999999,-87.658489625,arterial
1084560633,motorway,45 mph,South DuSable Lake Shore Drive,asphalt,45,41.8599554,-87.6174399,41.8603344,-87.6176192,41.86016933333333,-87.6175411,highway
1086422959,motorway,45 mph,South DuSable Lake Shore Drive,concrete,45,41.8574437,-87.6162129,41.8579371,-87.6164736,41.857690399999996,-87.61634325,highway
1087177611,trunk,40 mph,South Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8822616,-87.6169565,41.8828756,-87.6162822,41.88259465,-87.61664331666667,highway
1087443064,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8752351,-87.6938017,41.8752671,-87.6908315,41.8752511,-87.6923166,highway
1087443065,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8757578,-87.6887536,41.8757291,-87.6910754,41.87574013333333,-87.69017166666667,highway
1087443066,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8757291,-87.6910754,41.8756907,-87.6944808,41.87570743333333,-87.69298086666667,highway
1119583403,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8829279,-87.6460147,41.8823189,-87.6459873,41.8826234,-87.646001,highway
1119802435,trunk,40 mph,North Jean Baptiste Point DuSable Lake Shore Drive,asphalt,40,41.8965131,-87.6164689,41.8969105,-87.6167352,41.8967118,-87.61660205,highway
1120102936,trunk,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8742702,-87.6173481,41.8732478,-87.6173184,41.873589675000005,-87.617332625,highway
1120279867,motorway,50 mph,Adlai Stevenson Expressway,concrete,50,41.8472169,-87.6360048,41.8473698,-87.631673,41.84732196666667,-87.63344566666666,highway
1120279868,motorway,50 mph,Adlai Stevenson Expressway,concrete,50,41.8473698,-87.631673,41.8471136,-87.6301091,41.847264775,-87.630982975,highway
1120279869,motorway,50 mph,Adlai Stevenson Expressway,concrete,50,41.8471136,-87.6301091,41.8469622,-87.6275907,41.846977100000004,-87.6288522,highway
1123978534,motorway,45 mph,Eisenhower Expressway,concrete,45,41.8755888,-87.6574576,41.8753473,-87.6522678,41.875508887500004,-87.65531837500001,highway
1123978535,motorway,45 mph,Eisenhower Expressway,concrete,45,41.8753473,-87.6522678,41.8753295,-87.6503083,41.87532874,-87.65139658000001,highway
1124448275,tertiary,20 mph,East Randolph Street,asphalt,20,41.8845123,-87.6229044,41.8844845,-87.6234338,41.884505325,-87.623148225,urban
1124454230,secondary,20 mph,West Harrison Street,asphalt,20,41.8744415,-87.6480395,41.8744559,-87.6491997,41.874455233333336,-87.64854336666667,arterial
1124581864,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8836894,-87.6460484,41.8829279,-87.6460147,41.883308650000004,-87.64603155,highway
1124992537,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8592806,-87.6599643,41.8589008,-87.6602873,41.8590487,-87.66016116666667,urban
1124992538,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8597228,-87.659588,41.8592806,-87.6599643,41.85955116666667,-87.6597349,urban
1124992539,tertiary,30 mph,South Blue Island Avenue,asphalt,30,41.8553189,-87.6633467,41.8552712,-87.6633857,41.855295049999995,-87.66336620000001,urban
1124992540,tertiary,30 mph,South Blue Island Avenue,asphalt,30,41.8546938,-87.6638665,41.8543802,-87.6641338,41.854537,-87.66400014999999,urban
1124992541,tertiary,30 mph,South Blue Island Avenue,asphalt,30,41.8549267,-87.663671,41.8546938,-87.6638665,41.85478713333333,-87.66378793333332,urban
1124992542,tertiary,30 mph,South Blue Island Avenue,asphalt,30,41.8558942,-87.6628759,41.8553189,-87.6633467,41.855606550000005,-87.6631113,urban
1124997660,secondary,30 mph,West Ogden Avenue,,30,41.8684935,-87.6815244,41.8669658,-87.683381,41.8675149,-87.682703725,arterial
1125009029,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8994084,-87.685171,41.8993873,-87.686409,41.899399233333334,-87.68569759999998,urban
1125009030,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.89942,-87.6844858,41.8994084,-87.685171,41.899414324999995,-87.684820075,urban
1125009031,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8995584,-87.6763361,41.8995444,-87.6771611,41.899550649999995,-87.6767936,urban
1125009032,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8995328,-87.6778455,41.8994614,-87.6820464,41.8994913125,-87.680286325,urban
1125009033,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8998119,-87.6617831,41.8997961,-87.6625103,41.899803125000005,-87.662188025,urban
1130304504,tertiary,25 mph,South Lake Park Avenue,asphalt,25,41.8200924,-87.6008784,41.822475,-87.6023052,41.8212307,-87.601552075,urban
1132697620,motorway,45 mph,Dan Ryan Expressway,concrete,45,41.8658012,-87.644417,41.8678449,-87.6445166,41.866679366666666,-87.64446143333333,highway
1133056083,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8832037,-87.6456298,41.8838862,-87.6456472,41.88354495,-87.64563849999999,highway
1134512293,motorway,45 mph,Dan Ryan Expressway,,45,41.8734927,-87.6448542,41.8755496,-87.6452608,41.87452206,-87.64502358,highway
1134512294,motorway,45 mph,Dan Ryan Expressway,concrete,45,41.8724518,-87.6448164,41.8731944,-87.6448294,41.872823100000005,-87.64482290000001,highway
1135682505,motorway,55 mph,Dan Ryan Expressway,concrete,55,41.8675233,-87.6447695,41.8660929,-87.6446873,41.8669937,-87.64473626666665,highway
1138236286,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8998164,-87.6615743,41.8998119,-87.6617831,41.89981415,-87.6616787,urban
1139159093,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8993873,-87.686409,41.8993792,-87.6869262,41.89938273333333,-87.6867001,urban
1144265431,motorway,55 mph,Dan Ryan Expressway,concrete,55,41.8728253,-87.6455384,41.8712148,-87.64521,41.872093825,-87.64537865,highway
1144265432,motorway,55 mph,Dan Ryan Expressway,concrete,55,41.8712148,-87.64521,41.8704874,-87.6451132,41.870851099999996,-87.6451616,highway
1144804603,secondary,25 mph,West Grand Avenue,asphalt,25,41.8906933,-87.6842434,41.8906563,-87.6862974,41.89067442,-87.6852902,arterial
1154333379,tertiary,20 mph,South Indiana Avenue,asphalt,20,41.8613805,-87.6225046,41.861244,-87.6225006,41.86131683333333,-87.62250283333333,urban
1154541346,secondary,30 mph,West Cermak Road,asphalt,30,41.8520142,-87.6885529,41.8519851,-87.6905419,41.851995839999994,-87.68980868999999,arterial
1154635940,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8604148,-87.6589931,41.8603489,-87.6591218,41.8603857,-87.65906502,urban
1154635941,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8603439,-87.65902,41.8604148,-87.6589931,41.860380766666665,-87.65900600000002,urban
1154635942,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8597228,-87.659588,41.8598062,-87.6594632,41.8597645,-87.6595256,urban
1154635943,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8603489,-87.6591218,41.8598085,-87.6595695,41.8600787,-87.65934565,urban
1154635944,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8598085,-87.6595695,41.8597228,-87.659588,41.85976565,-87.65957875000001,urban
1154635945,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.861055,-87.6584484,41.8609949,-87.6585537,41.8610281,-87.65850593333334,urban
1154635946,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8609949,-87.6585537,41.8607629,-87.658759,41.8608789,-87.65865635,urban
1154635947,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8607629,-87.658759,41.8607041,-87.658756,41.860733499999995,-87.65875750000001,urban
1154635948,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8607041,-87.658756,41.8607689,-87.6586412,41.86073523333333,-87.65869049999999,urban
1154635949,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8609927,-87.6584477,41.861055,-87.6584484,41.861023849999995,-87.65844805,urban
1159830447,secondary,30 mph,South Desplaines Street,asphalt,30,41.8767185,-87.6439609,41.8759202,-87.6439294,41.876319820000006,-87.64394517999999,arterial
1175783968,trunk,30 mph,West Lower Wacker Drive,concrete,30,41.8869186,-87.63022,41.8869189,-87.6347905,41.88691875,-87.63250525,highway
1175783971,trunk,30 mph,West Lower Wacker Drive,concrete,30,41.8868489,-87.6302474,41.8868486,-87.6301949,41.88684875,-87.63022115000001,highway
1175784009,trunk,30 mph,North Lower Wacker Drive,concrete,30,41.8832626,-87.6370144,41.8820323,-87.6369836,41.882732925,-87.63700145,highway
1176285239,tertiary,20 mph,East Randolph Street,,20,41.8843744,-87.6184513,41.8843829,-87.6181575,41.88437919999999,-87.61828566666667,urban
1176285240,tertiary,20 mph,East Randolph Street,,20,41.8845383,-87.6173891,41.8845281,-87.6174887,41.8845332,-87.6174389,urban
1178693759,trunk,30 mph,East Lower Wacker Drive,concrete,30,41.8882228,-87.6244943,41.8882206,-87.6243209,41.8882217,-87.6244076,highway
1178693760,trunk,30 mph,East Lower Wacker Drive,concrete,30,41.8882921,-87.6243195,41.8882952,-87.6244832,41.88829365,-87.62440135,highway
1178693763,trunk,30 mph,East Lower Wacker Drive,concrete,30,41.888137,-87.6223596,41.8878555,-87.6207619,41.88794695,-87.621313225,highway
1184551788,secondary,20 mph,East Randolph Street,asphalt,20,41.8843657,-87.6243437,41.8843658,-87.6239988,41.884366199999995,-87.62417476666667,arterial
1185160363,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8933417,-87.6509244,41.8937004,-87.6514953,41.89351454,-87.65116006000001,arterial
